date,is_promo_period,day_of_week,new_enterpriser_count,new_bee_count,transaction_volume_online,transaction_volume_offline,sales_ep_thousand_idr,top_product_id,new_bee_count_outlier,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_mean_90,rolling_std_90,day_of_week_num,day_of_month,month,week_of_year,is_weekend,quarter,promo_lag1,promo_next1,days_since_start
2025-10-18,0,Saturday,242,687,5279,2729,1645052,Herbal D,0,232.0,165.0,208.0,445.0,256.0,265.0,247.0,258.42857142857144,90.73745485898176,294.07142857142856,86.75913987383878,246.5,78.36288266335208,251.66666666666666,78.4909641976333,5,18,10,42,1,4,0.0,0.0,1386
2025-10-19,0,Sunday,206,585,5563,2911,1569698,Skincare B,0,242.0,232.0,165.0,434.0,216.0,240.0,237.0,225.85714285714286,48.126321874239146,293.35714285714283,87.48943421294406,246.43333333333334,78.39760874842551,251.98888888888888,78.24012224612532,6,19,10,42,1,4,0.0,0.0,1387
2025-10-20,0,Monday,157,447,4108,1933,1198447,Supplement A,0,206.0,242.0,232.0,320.0,299.0,133.0,177.0,202.57142857142858,31.569273789858425,283.2142857142857,94.71753843883424,243.43333333333334,80.07913471118363,251.34444444444443,78.7851809928105,0,20,10,43,0,4,0.0,0.0,1388
2025-10-21,0,Tuesday,191,542,4777,2298,1456913,Probiotic G,0,157.0,206.0,242.0,208.0,298.0,156.0,176.0,200.14285714285714,31.735514130747113,275.57142857142856,97.70262124325089,241.9,80.64496478285255,251.4777777777778,78.67144418299246,1,21,10,43,0,4,0.0,0.0,1389
2025-10-22,0,Wednesday,207,588,4272,1999,1216862,Supplement A,0,191.0,157.0,206.0,208.0,321.0,209.0,176.0,200.0,31.69647719647499,267.42857142857144,98.37347538508838,242.9,79.9958404091023,252.0222222222222,78.18531397167203,2,22,10,43,0,4,0.0,0.0,1390
2025-10-23,0,Thursday,177,502,4696,2358,1331655,Immunity J,0,207.0,191.0,157.0,165.0,365.0,195.0,194.0,201.71428571428572,29.752951034109017,254.0,96.84960585281729,242.93333333333334,79.96720592210565,251.64444444444445,78.46738549720219,3,23,10,43,0,4,0.0,0.0,1391
2025-10-24,0,Friday,187,532,4172,2413,1321214,Collagen F,0,177.0,207.0,191.0,232.0,364.0,192.0,217.0,195.28571428571428,26.83725200608446,241.35714285714286,92.85605662931816,243.3,79.67440206758711,250.84444444444443,78.75804379979883,4,24,10,43,0,4,0.0,0.0,1392
2025-10-25,0,Saturday,211,600,4836,3067,1602531,Skincare B,0,187.0,177.0,207.0,242.0,445.0,256.0,265.0,190.85714285714286,19.359998032270298,224.64285714285714,72.12660572040748,243.86666666666667,79.37155459080326,250.6888888888889,78.82346146550049,5,25,10,43,1,4,0.0,0.0,1393
2025-10-26,0,Sunday,244,693,5548,2977,1605370,Supplement A,0,211.0,187.0,177.0,206.0,434.0,216.0,240.0,196.28571428571428,27.801164758059176,211.07142857142858,40.75718772987406,244.76666666666668,79.20931821417204,251.76666666666668,78.04911303111531,6,26,10,43,1,4,0.0,0.0,1394
2025-10-27,0,Monday,149,423,3794,1747,1033019,Protein E,0,244.0,211.0,187.0,157.0,320.0,299.0,133.0,195.14285714285714,29.779347269702082,198.85714285714286,29.734355014556737,240.9,80.99865899273045,251.07777777777778,78.68401145040576,0,27,10,44,0,4,0.0,0.0,1395
2025-10-28,0,Tuesday,163,462,4138,2359,1290267,Detox I,0,149.0,244.0,211.0,191.0,208.0,298.0,156.0,191.14285714285714,32.20987721920369,195.64285714285714,31.072142217392166,238.33333333333334,82.23864907875614,251.11111111111111,78.6456202405526,1,28,10,44,0,4,0.0,0.0,1396
2025-10-29,0,Wednesday,209,593,5052,2246,1545936,Herbal D,0,163.0,149.0,244.0,207.0,208.0,321.0,209.0,191.42857142857142,32.382387923360966,195.71428571428572,31.103867114080398,240.86666666666667,80.0227266569263,251.23333333333332,78.57066525238437,2,29,10,44,0,4,0.0,0.0,1397
2025-10-30,0,Thursday,191,541,4533,2104,1284498,Collagen F,0,209.0,163.0,149.0,177.0,165.0,365.0,195.0,193.42857142857142,31.76925737699423,197.57142857142858,29.881082993742822,242.03333333333333,78.99126242964996,251.27777777777777,78.53504589168128,3,30,10,44,0,4,0.0,0.0,1398
2025-10-31,0,Friday,219,622,5007,2533,1512448,Skincare B,0,191.0,209.0,163.0,187.0,232.0,364.0,192.0,198.0,32.96968304366894,196.64285714285714,28.91527981177479,242.36666666666667,78.86806238502224,250.65555555555557,78.56681992742297,4,31,10,44,0,4,0.0,0.0,1399
2025-11-01,0,Saturday,249,707,6362,3405,1912749,Supplement A,0,219.0,191.0,209.0,211.0,242.0,445.0,256.0,203.42857142857142,38.18314262802861,197.14285714285714,29.80670328029226,244.16666666666666,78.3643494477416,250.9,78.52660752819796,5,1,11,44,1,4,0.0,0.0,1400
2025-11-02,0,Sunday,264,748,6289,2503,1642924,Probiotic G,0,249.0,219.0,191.0,244.0,206.0,434.0,216.0,206.28571428571428,42.25602239410881,201.28571428571428,34.75281631404962,246.56666666666666,77.81218915831334,252.1,77.88266166974546,6,2,11,44,1,4,0.0,0.0,1401
2025-11-03,0,Monday,171,484,3963,1935,1184245,Herbal D,0,264.0,249.0,219.0,149.0,157.0,320.0,299.0,209.42857142857142,37.87636529049542,202.28571428571428,33.56149022873477,243.73333333333332,78.99538761451683,251.67777777777778,78.22121149400913,0,3,11,45,0,4,0.0,0.0,1402
2025-11-04,0,Tuesday,209,593,4701,2255,1390955,Vitamin C,0,171.0,264.0,249.0,163.0,191.0,208.0,298.0,216.0,32.0156211871643,203.57142857142858,33.4404505989912,243.5,79.09041094499521,252.23333333333332,77.73161114235644,1,4,11,45,0,4,0.0,0.0,1403
2025-11-05,0,Wednesday,203,576,5483,2420,1692808,Collagen F,0,209.0,171.0,264.0,209.0,207.0,208.0,321.0,215.14285714285714,32.31319942597545,203.28571428571428,33.42598844157847,240.3,78.708607074361,252.25555555555556,77.71708430910226,2,5,11,45,0,4,0.0,0.0,1404
2025-11-06,0,Thursday,181,514,4313,2582,1302338,Protein E,0,203.0,209.0,171.0,191.0,177.0,165.0,365.0,213.71428571428572,33.747663058421736,203.57142857142858,33.20035747192447,236.4,78.64963774386584,251.84444444444443,77.99768234976649,3,6,11,45,0,4,0.0,0.0,1405
2025-11-07,0,Friday,254,720,4645,2397,1402771,Protein E,0,181.0,203.0,209.0,219.0,187.0,232.0,364.0,218.71428571428572,37.08869677639582,208.35714285714286,35.3849319144922,234.16666666666666,77.10050911470736,251.57777777777778,77.94826543864768,4,7,11,45,0,4,0.0,0.0,1406
2025-11-08,0,Saturday,309,876,5976,3531,1930377,Vitamin C,0,254.0,181.0,203.0,249.0,211.0,242.0,445.0,227.28571428571428,49.9556946560794,215.35714285714286,44.474032428366705,232.3,74.45625885550905,252.33333333333334,78.17381957801298,5,8,11,45,1,4,0.0,0.0,1407
2025-11-09,0,Sunday,212,601,5859,2472,1579550,Skincare B,0,309.0,254.0,181.0,264.0,244.0,206.0,434.0,219.85714285714286,47.38645577035907,213.07142857142858,43.704363953400325,227.23333333333332,70.23737257149557,251.8111111111111,78.28569034860902,6,9,11,45,1,4,0.0,1.0,1408
2025-11-10,1,Monday,376,1066,7025,2571,2003031,Supplement A,0,212.0,309.0,254.0,171.0,149.0,157.0,320.0,249.14285714285714,70.07478997810996,229.28571428571428,57.906328299614465,224.93333333333334,63.68453140464989,252.82222222222222,79.30025118310071,0,10,11,46,0,4,0.0,1.0,1409
2025-11-11,1,Tuesday,398,1127,7779,3480,2383211,Supplement A,0,376.0,212.0,309.0,209.0,163.0,191.0,208.0,276.14285714285717,86.51286719602028,246.07142857142858,70.00930079498079,223.73333333333332,59.831910142200215,252.9777777777778,79.57372071679256,1,11,11,46,0,4,1.0,1.0,1410
2025-11-12,1,Wednesday,430,1218,8969,2760,2292544,Probiotic G,0,398.0,376.0,212.0,203.0,209.0,207.0,208.0,308.57142857142856,96.49500357161398,261.85714285714283,84.4364641817527,227.4,68.65485893345324,254.38888888888889,81.57173646406451,2,12,11,46,0,4,1.0,1.0,1411
2025-11-13,1,Thursday,374,1060,9199,3175,2623394,Collagen F,0,430.0,398.0,376.0,181.0,191.0,177.0,165.0,336.14285714285717,80.1590680489506,274.92857142857144,86.75647994926233,232.93333333333334,73.55220212054535,254.3111111111111,81.45290835599693,3,13,11,46,0,4,1.0,1.0,1412
2025-11-14,1,Friday,413,1170,10366,3470,2875930,Vitamin C,0,374.0,430.0,398.0,254.0,219.0,187.0,232.0,358.85714285714283,75.38883332746511,288.7857142857143,92.44306236932951,239.76666666666668,80.36326289411382,254.17777777777778,81.17972539514382,4,14,11,46,0,4,1.0,1.0,1413
2025-11-15,1,Saturday,487,1380,11355,3927,3224354,Skincare B,0,413.0,374.0,430.0,309.0,249.0,211.0,242.0,384.2857142857143,85.15615907596803,305.7857142857143,105.52227513397605,250.5,90.85181189243211,255.86666666666667,84.39742793886926,5,15,11,46,1,4,1.0,1.0,1414
2025-11-16,1,Sunday,504,1430,11155,3577,2828318,Skincare B,0,487.0,413.0,374.0,212.0,264.0,244.0,206.0,426.0,51.6042633897644,322.92857142857144,117.07424618966863,259.56666666666666,101.84866506102362,257.8,88.02951496866251,6,16,11,46,1,4,1.0,1.0,1415
2025-11-17,1,Monday,325,921,8507,2890,2360060,Herbal D,0,504.0,487.0,413.0,376.0,171.0,149.0,157.0,418.7142857142857,62.326330138807315,333.92857142857144,108.63167429134423,262.3333333333333,102.48038780692335,257.3888888888889,87.62287609113214,0,17,11,47,0,4,1.0,1.0,1416
2025-11-18,1,Tuesday,437,1238,9574,3185,2665160,Protein E,0,325.0,504.0,487.0,398.0,209.0,163.0,191.0,424.2857142857143,61.9077654949006,350.2142857142857,105.50769463112012,270.03333333333336,106.693400026409,257.8,88.38300207720812,1,18,11,47,0,4,1.0,1.0,1417
2025-11-19,1,Wednesday,394,1118,7998,3174,2131313,Herbal D,0,437.0,325.0,504.0,430.0,203.0,209.0,207.0,419.14285714285717,62.842206017477054,363.85714285714283,97.01455651511408,277.93333333333334,106.80950924130182,258.0444444444444,88.73213206569447,2,19,11,47,0,4,1.0,1.0,1418
2025-11-20,1,Thursday,397,1125,7808,3185,2096165,Vitamin C,0,394.0,437.0,325.0,374.0,181.0,191.0,177.0,422.42857142857144,60.65162032146563,379.2857142857143,81.65728435303367,284.8,107.64641993182053,260.1222222222222,89.77773150207088,3,20,11,47,0,4,1.0,0.0,1419
2025-11-21,0,Friday,257,730,4666,2977,1455168,Supplement A,0,397.0,394.0,437.0,413.0,254.0,219.0,187.0,400.14285714285717,87.43841370059468,379.5,81.30640054282861,286.46666666666664,106.78393697275925,260.4555555555556,89.70903792619197,4,21,11,47,0,4,1.0,0.0,1420
2025-11-22,0,Saturday,295,836,5766,3314,1921597,Vitamin C,0,257.0,397.0,394.0,487.0,309.0,249.0,211.0,372.7142857142857,85.74908023941069,378.5,82.31996673394028,290.4,104.76693345148317,261.6666666666667,89.4278944994611,5,22,11,47,1,4,0.0,0.0,1421
2025-11-23,0,Sunday,273,776,5941,2793,1627576,Probiotic G,0,295.0,257.0,397.0,504.0,212.0,264.0,244.0,339.7142857142857,69.76320492856433,382.85714285714283,74.02583451623016,293.26666666666665,103.00181897735396,262.8333333333333,88.87540198869252,6,23,11,47,1,4,0.0,0.0,1422
2025-11-24,0,Monday,143,407,3973,1973,1253354,Skincare B,0,273.0,295.0,257.0,325.0,376.0,171.0,149.0,313.7142857142857,102.42837218550096,366.2142857142857,97.9970004026255,291.0,105.59029474732753,262.1333333333333,89.57342101767128,0,24,11,48,0,4,0.0,0.0,1423
2025-11-25,0,Tuesday,190,540,4316,2147,1228258,Supplement A,0,143.0,273.0,295.0,437.0,398.0,209.0,163.0,278.42857142857144,95.1662705354113,351.35714285714283,108.05810911289822,289.2,106.8716277951549,261.94444444444446,89.7088124779542,1,25,11,48,0,4,0.0,0.0,1424
2025-11-26,0,Wednesday,190,540,4281,2299,1297696,Supplement A,0,190.0,143.0,273.0,394.0,430.0,203.0,209.0,249.28571428571428,84.51570719046715,334.2142857142857,113.521382988424,290.56666666666666,105.26704410551558,261.94444444444446,89.7088124779542,2,26,11,48,0,4,0.0,0.0,1425
2025-11-27,0,Thursday,217,617,4627,2095,1255367,Skincare B,0,190.0,190.0,143.0,397.0,374.0,181.0,191.0,223.57142857142858,53.931614546748406,323.0,116.99046640974322,292.3666666666667,103.45663203798777,262.18888888888887,89.5541885349023,3,27,11,48,0,4,0.0,0.0,1426
2025-11-28,0,Friday,211,599,5137,2498,1498486,Collagen F,0,217.0,190.0,190.0,257.0,413.0,254.0,219.0,217.0,51.94548424390059,308.57142857142856,117.49220221962642,292.43333333333334,103.40168855198748,262.15555555555557,89.57288302429147,4,28,11,48,0,4,0.0,0.0,1427
2025-11-29,0,Saturday,231,655,5696,3363,1835180,Vitamin C,0,211.0,217.0,190.0,295.0,487.0,309.0,249.0,207.85714285714286,40.24271599278773,290.2857142857143,107.04307441502115,293.76666666666665,102.30066684426612,262.26666666666665,89.52744855598101,5,29,11,48,1,4,0.0,0.0,1428
2025-11-30,0,Sunday,269,763,5568,2550,1516596,Vitamin C,0,231.0,211.0,217.0,273.0,504.0,212.0,264.0,207.28571428571428,39.17786060908308,273.5,87.61432092283304,295.43333333333334,101.4442885438152,262.4888888888889,89.51896973587102,6,30,11,48,1,4,0.0,0.0,1429
2025-12-01,0,Monday,180,510,4332,2116,1238094,Probiotic G,0,269.0,231.0,211.0,143.0,325.0,376.0,171.0,212.57142857142858,30.620565762556286,263.14285714285717,89.60585243837996,293.1333333333333,103.29860743906711,260.9555555555556,89.73906131720116,0,1,12,49,0,4,0.0,0.0,1430
2025-12-02,0,Tuesday,206,584,5975,2760,1680522,Herbal D,0,180.0,269.0,231.0,190.0,437.0,398.0,209.0,214.85714285714286,29.22001923013591,246.64285714285714,75.24688303573319,291.2,104.39956401018713,259.53333333333336,89.58257755974203,1,2,12,49,0,4,0.0,0.0,1431
2025-12-03,0,Wednesday,247,702,4939,2550,1404316,Herbal D,0,206.0,180.0,269.0,190.0,394.0,430.0,203.0,223.0,29.08034846191948,236.14285714285714,62.23387297167703,293.73333333333335,102.28288471561136,258.8,89.4099509330069,2,3,12,49,0,4,0.0,0.0,1432
2025-12-04,0,Thursday,200,569,5985,2524,1825684,Collagen F,0,247.0,206.0,180.0,217.0,397.0,374.0,181.0,220.57142857142858,30.347197250361933,222.07142857142858,42.07038842722333,293.43333333333334,102.55282350669493,257.3666666666667,89.30586880069637,3,4,12,49,0,4,0.0,0.0,1433
2025-12-05,0,Friday,246,697,5540,3184,1732169,Supplement A,0,200.0,247.0,206.0,211.0,257.0,413.0,254.0,225.57142857142858,31.373328071559648,221.28571428571428,41.466257962956,294.8666666666667,101.54079639895114,255.56666666666666,87.85650327971929,4,5,12,49,0,4,0.0,0.0,1434
2025-12-06,0,Saturday,284,805,7385,3148,2255773,Supplement A,0,246.0,200.0,247.0,231.0,295.0,487.0,309.0,233.14285714285714,38.489949213738846,220.5,40.041805077269125,298.3,99.27396783475056,254.5888888888889,87.03194485772366,5,6,12,49,1,4,0.0,0.0,1435
2025-12-07,0,Sunday,307,870,6164,3189,1965856,Skincare B,0,284.0,246.0,200.0,269.0,273.0,504.0,212.0,238.57142857142858,46.28123141136578,222.92857142857142,44.277906082298344,300.06666666666666,98.92941870372731,254.54444444444445,87.00383061579944,6,7,12,49,1,4,0.0,1.0,1436
2025-12-08,1,Monday,327,927,8387,2862,2253285,Supplement A,0,307.0,284.0,246.0,180.0,143.0,325.0,376.0,259.57142857142856,48.569047560688375,236.07142857142858,46.00244857314839,300.6666666666667,99.03998960132115,255.03333333333333,87.28867900905631,0,8,12,50,0,4,0.0,1.0,1437
2025-12-09,1,Tuesday,452,1282,9906,3162,2572555,Supplement A,0,327.0,307.0,284.0,206.0,190.0,437.0,398.0,294.7142857142857,81.30952032350302,254.78571428571428,71.8493922370613,308.6666666666667,101.29823953718669,255.72222222222223,88.60060970416662,1,9,12,50,0,4,1.0,1.0,1438
2025-12-10,1,Wednesday,362,1027,9889,3141,2579404,Herbal D,0,452.0,327.0,307.0,247.0,190.0,394.0,430.0,311.14285714285717,81.6791049808717,267.07142857142856,74.57310742920863,308.2,101.00918360433229,255.26666666666668,87.9377716649294,2,10,12,50,0,4,1.0,1.0,1439
2025-12-11,1,Thursday,485,1375,9196,3548,2488636,Skincare B,0,362.0,452.0,327.0,200.0,217.0,397.0,374.0,351.85714285714283,87.84347551455537,286.2142857142857,92.88137891660804,311.1,104.85206327208688,258.5777777777778,90.89887921309732,3,11,12,50,0,4,1.0,1.0,1440
2025-12-12,1,Friday,491,1392,10358,3358,2941953,Skincare B,0,485.0,362.0,452.0,246.0,211.0,257.0,413.0,386.85714285714283,87.4441318241328,306.2142857142857,104.81865554113234,313.1333333333333,107.7877010875872,260.93333333333334,94.1237292317638,4,12,12,50,0,4,1.0,1.0,1441
2025-12-13,1,Saturday,526,1490,12829,3683,3397432,Herbal D,0,491.0,485.0,362.0,284.0,231.0,295.0,487.0,421.42857142857144,87.83859657132048,327.2857142857143,117.42849121678516,318.2,114.13313460075045,264.3888888888889,98.04558610058767,5,13,12,50,1,4,1.0,1.0,1442
2025-12-14,1,Sunday,404,1144,11406,4452,3253763,Vitamin C,0,526.0,491.0,485.0,307.0,269.0,273.0,504.0,435.2857142857143,73.21137044137964,336.92857142857144,117.81632659859528,317.9,113.8869221398255,267.18888888888887,98.39759913537274,6,14,12,50,1,4,1.0,1.0,1443
2025-12-15,1,Monday,395,1121,8574,3016,2331258,Collagen F,0,404.0,526.0,491.0,327.0,180.0,143.0,325.0,445.0,59.71599450733582,352.2857142857143,109.50688673210614,314.8333333333333,110.36056371271589,269.35555555555555,99.04627350199364,0,15,12,51,0,4,1.0,1.0,1444
2025-12-16,1,Tuesday,439,1246,8505,2895,2393572,Protein E,0,395.0,404.0,526.0,452.0,206.0,190.0,437.0,443.14285714285717,59.66413934525231,368.92857142857144,103.08134523891239,312.6666666666667,107.10881780028491,272.3888888888889,100.02097470417918,1,16,12,51,0,4,1.0,1.0,1445
2025-12-17,1,Wednesday,443,1256,9312,3686,2727292,Skincare B,0,439.0,395.0,404.0,362.0,247.0,190.0,394.0,454.7142857142857,48.02330783315809,382.92857142857144,98.45378789893503,316.6,109.71235117342039,275.14444444444445,101.27330483478764,2,17,12,51,0,4,1.0,1.0,1446
2025-12-18,1,Thursday,369,1045,10528,3570,2611695,Vitamin C,0,443.0,439.0,395.0,485.0,200.0,217.0,397.0,438.14285714285717,55.29444990662578,395.0,83.52889873018246,314.3333333333333,107.82531637131713,276.93333333333334,101.49564666592778,3,18,12,51,0,4,1.0,1.0,1447
2025-12-19,1,Friday,522,1479,10351,3337,2540403,Skincare B,0,369.0,443.0,439.0,491.0,246.0,211.0,257.0,442.57142857142856,61.16332545694797,414.7142857142857,78.04774531945645,318.6,113.47112651121455,279.9888888888889,104.67407891404824,4,19,12,51,0,4,1.0,1.0,1448
2025-12-20,1,Saturday,615,1745,11947,3786,3200143,Skincare B,1,522.0,369.0,443.0,526.0,284.0,231.0,295.0,455.2857142857143,85.71797611103283,438.35714285714283,85.21069555732346,325.8666666666667,125.05412161673542,284.18888888888887,110.3589541068625,5,20,12,51,1,4,1.0,1.0,1449
2025-12-21,1,Sunday,531,1506,10590,3973,2852745,Skincare B,0,615.0,522.0,369.0,404.0,307.0,269.0,273.0,473.42857142857144,86.49057201579387,454.35714285714283,79.48643536222806,335.0,129.7679626792798,288.1222222222222,112.77768005506137,6,21,12,51,1,4,1.0,0.0,1450
2025-12-22,0,Monday,214,608,4648,1997,1268414,Collagen F,0,531.0,615.0,522.0,395.0,327.0,180.0,143.0,447.57142857142856,129.97160862134163,446.2857142857143,97.18137568598225,332.3,131.46053557548373,288.5444444444444,112.42377303786753,0,22,12,52,0,4,1.0,0.0,1451
2025-12-23,0,Tuesday,217,616,5859,2691,1708463,Herbal D,0,214.0,531.0,615.0,439.0,452.0,206.0,190.0,415.85714285714283,156.74015500335685,429.5,114.81406373249509,330.43333333333334,132.72311945091377,289.0,112.04503508697067,1,23,12,52,0,4,0.0,0.0,1452
2025-12-24,0,Wednesday,239,677,5379,2782,1648148,Supplement A,0,217.0,214.0,531.0,443.0,362.0,247.0,190.0,386.7142857142857,169.31303777885765,420.7142857142857,124.66041785675186,333.6333333333333,129.1576111026642,289.5,111.71625876259083,2,24,12,52,0,4,0.0,0.0,1453
2025-12-25,0,Thursday,195,555,4588,2448,1421955,Skincare B,0,239.0,217.0,214.0,369.0,485.0,200.0,217.0,361.85714285714283,184.4436938213836,400.0,136.67198238567747,333.8,128.96896178324533,289.25555555555553,111.90059403916113,3,25,12,52,0,4,0.0,0.0,1454
2025-12-26,0,Friday,246,697,6183,2586,1800620,Immunity J,0,195.0,239.0,217.0,522.0,491.0,246.0,211.0,322.42857142857144,173.691159958183,382.5,139.77385581442226,335.6666666666667,127.20912278425689,289.0444444444444,111.96477286203674,4,26,12,52,0,4,0.0,0.0,1455
2025-12-27,0,Saturday,309,877,6824,3128,2008348,Vitamin C,0,246.0,195.0,239.0,615.0,526.0,284.0,231.0,278.7142857142857,117.05940697741808,367.0,134.571685214753,338.73333333333335,125.34502268795357,289.81111111111113,111.8613602639442,5,27,12,52,1,4,0.0,0.0,1456
2025-12-28,0,Sunday,309,875,6495,3529,1870036,Energy H,0,309.0,246.0,195.0,531.0,404.0,307.0,269.0,247.0,45.5448496905341,360.2142857142857,134.9570749827966,342.0,123.15927450481202,291.76666666666665,110.62072565220438,6,28,12,52,1,4,0.0,0.0,1457
2025-12-29,0,Monday,183,519,5035,2043,1453858,Vitamin C,0,309.0,309.0,246.0,214.0,395.0,327.0,180.0,242.57142857142858,50.52345047222186,345.07142857142856,142.43998157697303,340.4,124.94981061375688,292.06666666666666,110.28449420893851,0,29,12,1,0,4,0.0,0.0,1458
2025-12-30,0,Tuesday,215,609,5694,2946,1656602,Skincare B,0,183.0,309.0,309.0,217.0,439.0,452.0,206.0,242.28571428571428,50.697515671264426,329.07142857142856,143.65314223756232,338.6,126.39445644762104,292.1333333333333,110.2355190622396,1,30,12,1,0,4,0.0,0.0,1459
2025-12-31,0,Wednesday,219,623,5203,2250,1422317,Supplement A,0,215.0,183.0,309.0,239.0,443.0,362.0,247.0,239.42857142857142,51.47121248120856,313.07142857142856,142.45726176145405,339.9,124.89867617530918,292.4,110.02673832331602,2,31,12,1,0,4,0.0,0.0,1460
2026-01-01,0,Thursday,220,625,4303,2687,1498256,Vitamin C,0,219.0,215.0,183.0,195.0,369.0,485.0,200.0,243.0,48.665525100766565,302.42857142857144,143.51934433309745,340.3666666666667,124.4063096673854,292.7111111111111,109.77896530515628,3,1,1,1,0,1,0.0,0.0,1461
